Timestamp,IR Presence (Lane 1–4),Vehicle Count,Avg Speed (km/h),Vehicle Types Detected,Vehicle Density (%),Traffic Congestion Level
70:06:00,"[0, 0, 0, 0]",177,21.9,"72 Cars, 42 Patrol, 36 Vans",36,Medium
70:07:00,"[0, 0, 0, 1]",126,22.8,"70 Trucks, 18 Cars",60,Medium
70:08:00,"[0, 0, 1, 0]",55,24.9,"100 Trucks, 40 Patrol, 95 Vans",57,Medium
70:09:00,"[1, 1, 0, 0]",162,37.9,"66 Patrol, 91 Vans",53,Medium
70:10:00,"[1, 1, 0, 1]",155,24.5,"95 Cars, 26 Vans, 86 Fire Extinguisher",49,Medium
70:11:00,"[0, 0, 0, 1]",169,49.0,"73 Trucks, 32 Bikes, 70 Cars, 95 Ambulance",80,High
70:12:00,"[1, 0, 1, 1]",68,33.4,"14 Cars, 69 Cars",47,Low
70:13:00,"[0, 0, 1, 1]",143,35.0,"77 Vans, 55 Patrol, 67 Patrol, 84 Cars",43,Medium
70:14:00,"[1, 0, 1, 1]",101,27.4,"28 Bikes, 16 Trucks, 78 Vans, 72 Cars",61,Medium
70:15:00,"[1, 0, 1, 1]",151,34.1,"58 Vans, 16 Cars, 64 Fire Extinguisher",49,Medium
70:16:00,"[0, 1, 1, 1]",76,39.9,"83 Patrol, 81 Vans, 56 Cars",86,High
70:17:00,"[1, 1, 1, 0]",113,42.5,"33 Fire Extinguisher, 12 Trucks, 30 Patrol",49,Medium
70:18:00,"[1, 0, 1, 0]",81,42.6,"77 Patrol, 84 Cars",80,High
70:19:00,"[1, 1, 1, 1]",161,37.3,"30 Fire Extinguisher, 65 Patrol, 33 Vans, 16 Patrol",47,Medium
70:20:00,"[0, 0, 1, 0]",172,47.1,"92 Ambulance, 63 Ambulance",51,Medium
70:21:00,"[1, 1, 0, 0]",176,44.5,"15 Ambulance, 71 Bikes",68,Medium
70:22:00,"[0, 1, 1, 1]",70,42.7,"22 Cars, 37 Trucks, 72 Fire Extinguisher",50,Medium
70:23:00,"[1, 0, 0, 0]",172,21.7,"18 Patrol, 76 Ambulance",43,Medium
70:24:00,"[0, 1, 1, 0]",192,20.2,"41 Patrol, 46 Patrol, 40 Bikes",33,Medium
70:25:00,"[0, 0, 1, 1]",51,26.4,"69 Bikes, 91 Ambulance, 39 Cars, 27 Cars",35,Low
70:26:00,"[0, 0, 0, 1]",97,39.9,"25 Ambulance, 28 Fire Extinguisher, 57 Fire Extinguisher, 86 Ambulance",66,Medium
70:27:00,"[0, 1, 0, 1]",72,32.3,"75 Bikes, 23 Trucks",85,High
70:28:00,"[0, 1, 0, 1]",120,32.1,"64 Cars, 78 Fire Extinguisher",55,Medium
70:29:00,"[1, 1, 1, 0]",186,46.5,"81 Vans, 93 Patrol, 48 Cars, 62 Bikes",65,Medium
70:30:00,"[1, 0, 0, 1]",148,46.9,"23 Cars, 62 Vans, 77 Trucks",88,High
70:31:00,"[0, 1, 0, 0]",199,47.3,"18 Trucks, 54 Fire Extinguisher, 30 Cars, 83 Cars",80,High
70:32:00,"[0, 1, 1, 1]",158,29.4,"76 Patrol, 33 Patrol",40,Medium
70:33:00,"[0, 1, 0, 1]",147,40.7,"41 Vans, 39 Fire Extinguisher, 52 Patrol, 78 Patrol",74,High
70:34:00,"[0, 1, 0, 1]",79,28.1,"46 Trucks, 44 Cars",84,High
70:35:00,"[1, 1, 0, 0]",58,25.7,"20 Ambulance, 56 Ambulance, 49 Bikes, 16 Fire Extinguisher",32,Low
70:36:00,"[1, 1, 0, 1]",105,25.5,"23 Trucks, 31 Trucks, 70 Vans",41,Medium
70:37:00,"[0, 1, 0, 0]",79,30.3,"58 Bikes, 20 Fire Extinguisher, 23 Ambulance",84,High
70:38:00,"[0, 1, 0, 1]",116,32.9,"94 Ambulance, 81 Bikes, 40 Fire Extinguisher, 56 Trucks",88,High
70:39:00,"[0, 1, 0, 1]",121,44.9,"31 Bikes, 22 Patrol, 54 Trucks, 60 Bikes",64,Medium
70:40:00,"[1, 0, 1, 1]",141,23.6,"21 Ambulance, 72 Vans, 38 Bikes",87,High
70:41:00,"[0, 0, 1, 0]",191,42.0,"12 Trucks, 76 Patrol, 68 Bikes",61,Medium
70:42:00,"[0, 0, 1, 1]",180,35.9,"66 Vans, 41 Patrol, 94 Bikes, 86 Patrol",34,Medium
70:43:00,"[1, 1, 1, 1]",133,28.6,"65 Cars, 69 Cars",65,Medium
70:44:00,"[0, 1, 1, 1]",64,34.8,"91 Bikes, 22 Bikes",31,Low
70:45:00,"[0, 0, 1, 1]",112,29.0,"42 Fire Extinguisher, 43 Patrol, 32 Vans, 59 Trucks",31,Medium
70:46:00,"[0, 0, 1, 0]",117,37.9,"90 Ambulance, 41 Vans",32,Medium
70:47:00,"[1, 1, 0, 1]",152,33.0,"65 Fire Extinguisher, 47 Ambulance, 26 Cars, 55 Bikes",62,Medium
70:48:00,"[0, 0, 0, 0]",147,24.9,"59 Ambulance, 44 Fire Extinguisher, 18 Vans",78,High
70:49:00,"[0, 0, 0, 1]",96,23.5,"18 Fire Extinguisher, 52 Patrol",39,Low
70:50:00,"[1, 1, 0, 0]",137,36.4,"58 Trucks, 44 Patrol, 64 Trucks",82,High
70:51:00,"[0, 0, 1, 1]",184,47.1,"77 Ambulance, 90 Vans, 54 Bikes",51,Medium
70:52:00,"[0, 1, 0, 0]",174,30.3,"90 Fire Extinguisher, 34 Bikes, 43 Trucks",48,Medium
70:53:00,"[1, 0, 1, 0]",70,42.0,"12 Vans, 89 Fire Extinguisher, 15 Fire Extinguisher, 26 Ambulance",67,Medium
70:54:00,"[0, 1, 0, 0]",160,39.8,"22 Cars, 62 Fire Extinguisher",38,Medium
70:55:00,"[1, 0, 1, 1]",191,47.9,"31 Ambulance, 51 Bikes",79,High
70:56:00,"[1, 1, 1, 1]",151,44.6,"95 Vans, 13 Vans, 12 Fire Extinguisher, 21 Ambulance",65,Medium
70:57:00,"[0, 1, 1, 1]",166,37.0,"13 Patrol, 11 Fire Extinguisher, 81 Patrol",54,Medium
70:58:00,"[1, 0, 1, 0]",196,39.7,"97 Cars, 65 Fire Extinguisher, 35 Trucks, 33 Cars",39,Medium
70:59:00,"[0, 0, 1, 0]",144,47.0,"95 Fire Extinguisher, 82 Fire Extinguisher, 48 Fire Extinguisher",51,Medium
71:00:00,"[0, 1, 1, 0]",103,32.0,"53 Vans, 22 Vans, 82 Bikes",69,Medium
71:01:00,"[0, 1, 1, 0]",198,29.8,"71 Vans, 47 Fire Extinguisher",58,Medium
71:02:00,"[1, 0, 1, 0]",102,20.3,"33 Patrol, 28 Trucks",83,High
71:03:00,"[0, 1, 1, 0]",141,44.8,"11 Trucks, 52 Vans",41,Medium
71:04:00,"[0, 1, 1, 0]",68,44.0,"100 Patrol, 26 Trucks",83,High
71:05:00,"[0, 1, 0, 1]",169,23.1,"11 Bikes, 93 Trucks",43,Medium
71:06:00,"[1, 0, 0, 0]",88,37.3,"78 Vans, 35 Bikes, 37 Fire Extinguisher, 83 Trucks",77,High
71:07:00,"[1, 1, 0, 0]",130,33.9,"75 Vans, 26 Cars, 60 Patrol, 56 Patrol",74,High
71:08:00,"[1, 1, 0, 0]",197,23.6,"98 Vans, 38 Ambulance, 93 Patrol, 43 Bikes",77,High
71:09:00,"[1, 1, 0, 1]",76,49.4,"92 Vans, 24 Ambulance, 72 Fire Extinguisher, 98 Bikes",58,Medium
71:10:00,"[0, 0, 1, 0]",104,26.4,"80 Fire Extinguisher, 63 Patrol, 73 Vans",72,High
71:11:00,"[0, 0, 0, 0]",53,22.0,"54 Bikes, 22 Vans, 23 Ambulance, 34 Trucks",41,Low
71:12:00,"[1, 0, 0, 0]",130,37.8,"38 Fire Extinguisher, 44 Fire Extinguisher, 42 Cars, 67 Vans",49,Medium
71:13:00,"[0, 0, 0, 0]",176,42.2,"54 Bikes, 87 Bikes, 90 Trucks",71,High
71:14:00,"[0, 0, 0, 0]",131,21.0,"22 Trucks, 62 Ambulance",81,High
71:15:00,"[1, 0, 1, 0]",173,39.8,"65 Patrol, 33 Vans, 33 Bikes",41,Medium
71:16:00,"[1, 1, 0, 1]",62,36.0,"92 Patrol, 93 Patrol, 23 Patrol, 88 Cars",43,Low
71:17:00,"[1, 1, 1, 1]",159,23.1,"28 Fire Extinguisher, 96 Patrol",46,Medium
71:18:00,"[0, 1, 1, 0]",190,25.2,"56 Ambulance, 53 Trucks, 72 Ambulance, 93 Cars",72,High
71:19:00,"[0, 0, 1, 0]",86,37.0,"13 Fire Extinguisher, 22 Bikes, 36 Patrol, 13 Bikes",44,Low
71:20:00,"[1, 1, 0, 1]",76,28.9,"96 Fire Extinguisher, 40 Trucks",37,Low
71:21:00,"[0, 0, 1, 1]",94,48.1,"68 Patrol, 28 Trucks",88,High
71:22:00,"[0, 0, 1, 1]",185,44.6,"95 Ambulance, 91 Fire Extinguisher, 16 Bikes",41,Medium
71:23:00,"[1, 0, 1, 0]",143,49.5,"40 Bikes, 90 Fire Extinguisher",37,Medium
71:24:00,"[1, 0, 1, 0]",64,27.8,"54 Bikes, 75 Bikes, 18 Cars, 98 Ambulance",30,Low
71:25:00,"[1, 0, 1, 0]",168,49.1,"91 Bikes, 14 Fire Extinguisher, 86 Patrol, 18 Fire Extinguisher",78,High
71:26:00,"[0, 1, 1, 0]",182,32.9,"38 Bikes, 14 Patrol, 83 Trucks",73,High
71:27:00,"[1, 1, 1, 0]",179,30.4,"53 Ambulance, 65 Ambulance",73,High
71:28:00,"[1, 1, 1, 1]",94,21.5,"18 Patrol, 52 Cars, 31 Vans",47,Low
71:29:00,"[0, 1, 0, 1]",81,21.6,"61 Vans, 76 Patrol",89,High
71:30:00,"[1, 1, 1, 1]",51,40.8,"24 Fire Extinguisher, 91 Patrol, 29 Bikes, 83 Bikes",50,Medium
71:31:00,"[0, 0, 1, 0]",161,33.7,"100 Vans, 71 Cars, 100 Fire Extinguisher",70,High
71:32:00,"[1, 1, 0, 0]",181,26.8,"88 Ambulance, 77 Patrol",78,High
71:33:00,"[1, 1, 1, 1]",90,38.4,"86 Ambulance, 31 Fire Extinguisher",60,Medium
71:34:00,"[0, 0, 0, 1]",152,27.6,"95 Ambulance, 33 Patrol, 24 Bikes, 67 Bikes",32,Medium
71:35:00,"[0, 1, 0, 1]",176,37.3,"42 Fire Extinguisher, 53 Ambulance, 69 Bikes, 31 Trucks",50,Medium
71:36:00,"[0, 1, 0, 0]",116,30.8,"15 Vans, 88 Patrol",76,High
71:37:00,"[1, 1, 0, 0]",71,44.7,"25 Patrol, 17 Patrol, 14 Trucks",56,Medium
71:38:00,"[0, 1, 0, 1]",192,44.6,"98 Fire Extinguisher, 53 Ambulance, 71 Fire Extinguisher",48,Medium
71:39:00,"[0, 0, 0, 0]",79,34.3,"55 Bikes, 43 Patrol, 37 Vans, 90 Fire Extinguisher",39,Low
71:40:00,"[0, 0, 1, 1]",181,30.5,"18 Ambulance, 80 Patrol, 61 Ambulance, 28 Ambulance",90,High
71:41:00,"[1, 0, 1, 0]",163,30.9,"96 Patrol, 31 Cars",57,Medium
71:42:00,"[0, 1, 1, 0]",168,44.2,"60 Bikes, 15 Ambulance",84,High
71:43:00,"[0, 1, 0, 0]",127,29.8,"40 Patrol, 51 Ambulance",83,High
71:44:00,"[0, 1, 1, 0]",83,26.3,"89 Vans, 65 Ambulance, 14 Vans, 72 Trucks",78,High
71:45:00,"[1, 1, 0, 1]",113,22.5,"77 Bikes, 72 Patrol",76,High
71:46:00,"[0, 1, 1, 1]",138,34.0,"29 Patrol, 64 Trucks, 66 Cars, 47 Cars",50,Medium
71:47:00,"[0, 0, 0, 1]",70,34.5,"49 Trucks, 44 Bikes",64,Medium
71:48:00,"[0, 1, 1, 1]",198,45.2,"10 Ambulance, 75 Fire Extinguisher",35,Medium
71:49:00,"[1, 0, 1, 0]",122,26.6,"10 Patrol, 98 Patrol, 91 Trucks, 21 Vans",51,Medium
71:50:00,"[1, 0, 1, 1]",171,31.4,"16 Trucks, 45 Vans, 46 Fire Extinguisher",42,Medium
71:51:00,"[0, 1, 0, 0]",90,44.3,"92 Vans, 67 Ambulance",34,Low
71:52:00,"[0, 0, 0, 1]",176,44.7,"50 Ambulance, 22 Fire Extinguisher, 98 Trucks",71,High
71:53:00,"[1, 0, 0, 1]",111,31.5,"26 Ambulance, 47 Trucks, 56 Trucks",42,Medium
71:54:00,"[0, 0, 1, 1]",157,33.8,"90 Trucks, 59 Fire Extinguisher, 65 Patrol, 62 Fire Extinguisher",63,Medium
71:55:00,"[0, 0, 0, 1]",75,29.1,"40 Bikes, 10 Ambulance, 60 Cars, 51 Trucks",49,Low
71:56:00,"[0, 0, 0, 1]",180,48.0,"94 Cars, 96 Bikes",30,Medium
71:57:00,"[1, 1, 1, 1]",91,23.6,"100 Patrol, 24 Vans, 72 Bikes",47,Low
71:58:00,"[1, 1, 1, 1]",76,48.0,"60 Trucks, 11 Trucks",75,High
71:59:00,"[1, 0, 1, 0]",136,40.5,"31 Cars, 34 Ambulance, 51 Patrol, 93 Patrol",43,Medium
72:00:00,"[0, 1, 0, 0]",111,35.9,"93 Patrol, 41 Trucks, 76 Ambulance, 54 Ambulance",45,Medium
72:01:00,"[1, 1, 1, 1]",91,21.0,"33 Trucks, 34 Patrol, 83 Patrol, 45 Vans",73,High
72:02:00,"[1, 1, 1, 0]",85,34.3,"56 Fire Extinguisher, 92 Trucks, 59 Fire Extinguisher",81,High
72:03:00,"[1, 1, 1, 0]",198,32.2,"63 Vans, 95 Vans",76,High
72:04:00,"[0, 1, 1, 0]",165,24.8,"43 Fire Extinguisher, 98 Cars",54,Medium
72:05:00,"[1, 0, 1, 1]",59,39.7,"26 Bikes, 42 Patrol, 70 Fire Extinguisher",68,Medium
72:06:00,"[0, 1, 0, 1]",52,49.1,"99 Cars, 13 Fire Extinguisher",57,Medium
72:07:00,"[0, 0, 0, 0]",128,36.9,"91 Bikes, 27 Bikes",36,Medium
72:08:00,"[1, 1, 0, 1]",161,41.4,"26 Bikes, 21 Bikes, 29 Cars, 76 Ambulance",78,High
72:09:00,"[0, 1, 1, 1]",195,22.1,"26 Patrol, 52 Patrol, 79 Trucks",70,High
72:10:00,"[0, 1, 0, 0]",198,32.5,"31 Cars, 36 Vans, 98 Patrol",34,Medium
72:11:00,"[1, 0, 0, 1]",183,23.5,"45 Ambulance, 59 Vans, 65 Bikes, 28 Vans",70,High
72:12:00,"[1, 0, 1, 0]",159,38.4,"57 Vans, 75 Ambulance, 71 Patrol, 87 Fire Extinguisher",82,High
72:13:00,"[1, 0, 1, 1]",69,48.2,"93 Bikes, 35 Ambulance",51,Medium
72:14:00,"[0, 0, 0, 0]",92,39.9,"62 Cars, 85 Ambulance",73,High
72:15:00,"[0, 0, 1, 1]",68,22.3,"78 Patrol, 82 Vans, 20 Bikes",42,Low
72:16:00,"[0, 1, 0, 1]",133,30.6,"12 Trucks, 38 Fire Extinguisher",40,Medium
72:17:00,"[0, 1, 1, 1]",51,36.5,"11 Patrol, 90 Vans, 30 Bikes, 55 Ambulance",82,High
72:18:00,"[1, 0, 0, 0]",174,32.1,"97 Cars, 54 Trucks, 95 Trucks, 69 Vans",34,Medium
72:19:00,"[1, 0, 1, 1]",76,45.0,"88 Bikes, 72 Trucks",83,High
72:20:00,"[1, 1, 0, 1]",159,44.4,"95 Patrol, 86 Ambulance, 41 Ambulance",87,High
72:21:00,"[1, 0, 0, 0]",75,38.4,"31 Bikes, 59 Patrol, 92 Cars",49,Low
72:22:00,"[0, 1, 0, 0]",67,31.2,"77 Cars, 41 Bikes, 89 Ambulance, 49 Bikes",39,Low
72:23:00,"[0, 0, 0, 0]",76,27.7,"81 Fire Extinguisher, 63 Patrol, 90 Vans, 39 Cars",51,Medium
72:24:00,"[1, 0, 0, 0]",57,23.2,"46 Trucks, 59 Trucks, 27 Ambulance, 91 Trucks",37,Low
72:25:00,"[1, 1, 1, 1]",196,30.6,"98 Ambulance, 99 Fire Extinguisher",69,Medium
72:26:00,"[1, 1, 0, 0]",59,32.4,"95 Trucks, 94 Trucks",35,Low
72:27:00,"[0, 1, 0, 1]",52,40.3,"71 Cars, 93 Bikes, 14 Bikes, 83 Cars",80,High
72:28:00,"[1, 1, 1, 1]",126,39.7,"66 Fire Extinguisher, 62 Patrol, 15 Fire Extinguisher",40,Medium
72:29:00,"[1, 1, 0, 1]",108,22.1,"75 Patrol, 67 Vans",51,Medium
72:30:00,"[0, 1, 1, 0]",200,31.9,"98 Ambulance, 14 Patrol",81,High
72:31:00,"[0, 1, 0, 1]",153,25.5,"63 Trucks, 41 Ambulance, 15 Bikes",84,High
72:32:00,"[1, 1, 1, 0]",67,24.7,"82 Vans, 68 Vans, 39 Vans",47,Low
72:33:00,"[1, 1, 0, 1]",167,44.8,"53 Vans, 31 Vans, 45 Bikes, 39 Vans",47,Medium
72:34:00,"[0, 0, 0, 0]",119,21.3,"72 Patrol, 75 Fire Extinguisher, 13 Trucks, 63 Patrol",74,High
72:35:00,"[1, 1, 0, 1]",178,32.6,"47 Ambulance, 42 Vans, 45 Bikes",32,Medium
72:36:00,"[0, 0, 1, 1]",189,25.0,"10 Trucks, 26 Fire Extinguisher, 68 Ambulance",56,Medium
72:37:00,"[0, 1, 0, 0]",71,46.4,"10 Fire Extinguisher, 46 Ambulance, 82 Fire Extinguisher, 33 Fire Extinguisher",47,Low
72:38:00,"[0, 0, 1, 0]",117,36.7,"83 Patrol, 64 Ambulance, 11 Cars, 37 Trucks",67,Medium
72:39:00,"[1, 1, 1, 1]",146,26.9,"28 Ambulance, 14 Ambulance",56,Medium
72:40:00,"[0, 0, 1, 1]",115,35.1,"75 Vans, 44 Bikes",36,Medium
72:41:00,"[1, 1, 0, 1]",182,41.9,"34 Cars, 43 Fire Extinguisher, 15 Trucks, 87 Bikes",52,Medium
72:42:00,"[1, 1, 1, 0]",188,48.7,"83 Trucks, 60 Fire Extinguisher, 79 Ambulance",59,Medium
72:43:00,"[0, 0, 1, 0]",84,26.6,"41 Patrol, 97 Cars, 71 Cars, 82 Patrol",87,High
72:44:00,"[1, 1, 0, 0]",153,46.6,"54 Patrol, 36 Patrol",64,Medium
72:45:00,"[1, 0, 1, 1]",89,48.0,"98 Bikes, 23 Fire Extinguisher",40,Low
72:46:00,"[1, 1, 0, 0]",175,47.5,"51 Ambulance, 94 Bikes, 11 Cars, 65 Trucks",67,Medium
72:47:00,"[1, 1, 1, 0]",157,39.1,"46 Trucks, 100 Trucks, 28 Bikes",56,Medium
72:48:00,"[1, 1, 0, 0]",63,38.9,"22 Cars, 58 Fire Extinguisher, 63 Patrol, 26 Bikes",58,Medium
72:49:00,"[0, 0, 1, 1]",181,32.1,"33 Ambulance, 78 Ambulance, 17 Bikes",71,High
72:50:00,"[1, 0, 0, 1]",62,42.6,"37 Patrol, 20 Fire Extinguisher",72,High
72:51:00,"[1, 1, 0, 0]",198,35.9,"39 Patrol, 43 Vans",75,High
72:52:00,"[0, 1, 0, 1]",62,40.3,"44 Cars, 98 Trucks, 48 Patrol",46,Low
72:53:00,"[0, 1, 0, 0]",188,32.9,"93 Bikes, 89 Patrol, 79 Patrol, 11 Fire Extinguisher",49,Medium
72:54:00,"[0, 1, 1, 1]",144,41.9,"71 Cars, 87 Trucks",75,High
72:55:00,"[1, 1, 1, 0]",123,44.7,"47 Ambulance, 18 Trucks, 84 Fire Extinguisher, 63 Cars",49,Medium
72:56:00,"[1, 1, 1, 0]",86,24.4,"30 Vans, 64 Vans, 95 Bikes",87,High
72:57:00,"[0, 0, 0, 0]",108,45.0,"74 Patrol, 28 Bikes",76,High
72:58:00,"[1, 1, 0, 0]",189,36.2,"58 Patrol, 56 Bikes, 89 Vans, 53 Cars",32,Medium
72:59:00,"[0, 1, 0, 0]",101,45.3,"17 Patrol, 66 Patrol",48,Medium
73:00:00,"[1, 1, 0, 1]",88,32.9,"93 Bikes, 70 Trucks",87,High
73:01:00,"[1, 0, 1, 1]",83,31.4,"32 Patrol, 35 Trucks",30,Low
73:02:00,"[1, 0, 0, 1]",174,47.5,"42 Vans, 42 Fire Extinguisher, 53 Fire Extinguisher, 38 Fire Extinguisher",31,Medium
73:03:00,"[1, 0, 1, 1]",110,27.5,"65 Ambulance, 93 Patrol",31,Medium
73:04:00,"[0, 0, 1, 1]",190,45.3,"71 Vans, 51 Bikes",41,Medium
73:05:00,"[1, 1, 0, 1]",188,34.5,"74 Bikes, 51 Bikes, 55 Patrol",59,Medium
73:06:00,"[1, 1, 1, 0]",177,35.4,"75 Bikes, 80 Ambulance, 95 Bikes",90,High
73:07:00,"[0, 0, 1, 1]",117,29.3,"86 Trucks, 80 Cars",38,Medium
73:08:00,"[0, 1, 1, 0]",144,37.2,"35 Trucks, 92 Cars, 39 Vans",43,Medium
73:09:00,"[1, 0, 1, 1]",137,29.8,"62 Bikes, 89 Vans, 83 Trucks, 61 Ambulance",64,Medium
73:10:00,"[1, 0, 0, 0]",138,21.2,"46 Cars, 68 Cars",75,High
73:11:00,"[0, 1, 1, 0]",80,28.2,"15 Trucks, 84 Patrol, 50 Trucks, 36 Trucks",65,Medium
73:12:00,"[0, 0, 1, 0]",63,20.2,"81 Bikes, 64 Ambulance, 49 Ambulance",40,Low
73:13:00,"[0, 0, 1, 0]",98,49.4,"35 Fire Extinguisher, 83 Trucks, 27 Vans",37,Low
73:14:00,"[1, 0, 1, 0]",175,49.0,"85 Ambulance, 17 Patrol",87,High
73:15:00,"[1, 0, 1, 0]",101,31.9,"80 Cars, 88 Vans, 32 Cars, 41 Cars",43,Medium
73:16:00,"[0, 1, 1, 1]",74,41.9,"94 Bikes, 12 Ambulance, 74 Trucks, 71 Bikes",83,High
73:17:00,"[0, 1, 1, 1]",150,30.4,"13 Patrol, 90 Bikes, 51 Bikes",48,Medium
73:18:00,"[1, 1, 1, 0]",131,40.1,"86 Fire Extinguisher, 21 Vans, 49 Fire Extinguisher, 34 Cars",76,High
73:19:00,"[1, 1, 0, 0]",76,44.2,"52 Bikes, 89 Trucks",61,Medium
73:20:00,"[0, 1, 0, 1]",146,48.4,"41 Vans, 15 Cars",51,Medium
73:21:00,"[0, 0, 1, 0]",188,32.0,"16 Vans, 58 Fire Extinguisher",68,Medium
73:22:00,"[1, 0, 1, 1]",77,43.5,"22 Trucks, 16 Cars",64,Medium
73:23:00,"[1, 1, 0, 1]",54,28.0,"38 Trucks, 89 Cars",66,Medium
73:24:00,"[0, 0, 1, 1]",96,49.7,"88 Patrol, 86 Patrol, 14 Ambulance",54,Medium
73:25:00,"[1, 1, 0, 0]",189,20.8,"17 Vans, 15 Vans, 89 Ambulance, 86 Patrol",52,Medium
73:26:00,"[1, 0, 1, 1]",162,38.1,"99 Fire Extinguisher, 47 Fire Extinguisher, 86 Cars, 88 Vans",58,Medium
73:27:00,"[1, 0, 1, 0]",163,39.8,"85 Patrol, 78 Fire Extinguisher, 21 Ambulance",38,Medium
73:28:00,"[1, 1, 0, 0]",76,40.6,"10 Cars, 96 Fire Extinguisher, 61 Trucks, 54 Fire Extinguisher",72,High
73:29:00,"[1, 0, 1, 0]",182,23.6,"44 Fire Extinguisher, 13 Patrol",71,High
73:30:00,"[0, 0, 0, 0]",74,48.2,"31 Ambulance, 87 Fire Extinguisher, 43 Ambulance",73,High
73:31:00,"[0, 1, 1, 0]",184,25.4,"33 Bikes, 19 Trucks, 58 Cars",88,High
73:32:00,"[1, 1, 0, 1]",196,38.7,"79 Cars, 55 Fire Extinguisher, 87 Fire Extinguisher, 10 Trucks",79,High
73:33:00,"[1, 0, 0, 0]",83,26.7,"49 Bikes, 90 Cars",81,High
73:34:00,"[0, 1, 1, 0]",86,29.2,"30 Fire Extinguisher, 39 Trucks, 95 Fire Extinguisher, 27 Cars",83,High
73:35:00,"[0, 1, 1, 1]",97,36.4,"16 Fire Extinguisher, 13 Cars",53,Medium
73:36:00,"[1, 1, 0, 0]",58,32.5,"59 Vans, 75 Vans, 16 Cars, 37 Trucks",33,Low
73:37:00,"[0, 1, 1, 1]",92,24.8,"50 Bikes, 20 Bikes, 17 Trucks",78,High
73:38:00,"[1, 1, 1, 1]",117,25.1,"79 Trucks, 27 Trucks",33,Medium
73:39:00,"[1, 1, 1, 0]",137,32.5,"91 Patrol, 68 Fire Extinguisher, 36 Bikes, 18 Fire Extinguisher",86,High
73:40:00,"[1, 0, 1, 1]",79,42.7,"82 Trucks, 55 Cars, 89 Ambulance",72,High
73:41:00,"[0, 0, 1, 0]",53,46.9,"84 Patrol, 54 Vans",49,Low
73:42:00,"[0, 1, 0, 0]",174,22.5,"39 Trucks, 48 Cars",80,High
73:43:00,"[0, 1, 1, 0]",170,31.8,"23 Fire Extinguisher, 69 Cars, 95 Fire Extinguisher, 24 Fire Extinguisher",52,Medium
73:44:00,"[0, 0, 0, 0]",108,23.0,"78 Bikes, 24 Patrol, 28 Trucks, 99 Trucks",71,High
73:45:00,"[1, 0, 0, 1]",114,20.5,"80 Cars, 93 Bikes, 12 Patrol, 42 Trucks",43,Medium
73:46:00,"[1, 0, 1, 1]",134,39.9,"91 Ambulance, 17 Vans, 18 Vans, 48 Vans",39,Medium
73:47:00,"[0, 0, 1, 0]",50,38.1,"37 Cars, 99 Ambulance",72,High
73:48:00,"[1, 0, 1, 1]",126,24.9,"31 Ambulance, 76 Bikes, 79 Cars",81,High
73:49:00,"[1, 1, 0, 0]",106,27.0,"72 Vans, 79 Cars, 37 Bikes",37,Medium
73:50:00,"[1, 0, 1, 0]",158,20.7,"28 Ambulance, 86 Patrol, 88 Patrol, 31 Cars",54,Medium
73:51:00,"[1, 1, 0, 1]",182,45.0,"69 Cars, 21 Vans",54,Medium
73:52:00,"[0, 1, 0, 0]",143,49.2,"65 Patrol, 32 Cars",64,Medium
73:53:00,"[1, 1, 0, 1]",50,24.1,"23 Patrol, 43 Vans, 30 Ambulance",49,Low
73:54:00,"[0, 1, 0, 0]",168,26.9,"46 Trucks, 46 Cars, 92 Cars, 62 Fire Extinguisher",80,High
73:55:00,"[0, 0, 1, 0]",163,46.1,"64 Ambulance, 57 Bikes, 98 Ambulance, 59 Bikes",75,High
73:56:00,"[0, 1, 1, 1]",150,47.8,"43 Ambulance, 72 Fire Extinguisher, 60 Patrol, 46 Cars",36,Medium
73:57:00,"[0, 1, 1, 1]",106,32.6,"16 Trucks, 87 Trucks, 66 Fire Extinguisher, 89 Trucks",47,Medium
73:58:00,"[1, 0, 1, 1]",93,21.5,"42 Patrol, 16 Trucks",41,Low
73:59:00,"[1, 1, 0, 1]",98,21.2,"96 Ambulance, 15 Patrol, 80 Ambulance, 17 Patrol",32,Low
74:00:00,"[1, 1, 1, 1]",134,37.2,"79 Patrol, 42 Patrol, 38 Bikes, 57 Fire Extinguisher",48,Medium
74:01:00,"[0, 1, 0, 0]",119,31.8,"95 Cars, 41 Trucks, 73 Cars, 44 Ambulance",30,Medium
74:02:00,"[1, 1, 1, 1]",73,20.9,"52 Bikes, 86 Trucks",76,High
74:03:00,"[0, 1, 0, 1]",146,37.5,"57 Bikes, 92 Vans, 71 Vans",66,Medium
74:04:00,"[1, 1, 0, 0]",79,20.3,"83 Ambulance, 20 Vans",86,High
74:05:00,"[0, 0, 0, 0]",90,43.6,"43 Patrol, 92 Ambulance, 95 Vans, 76 Vans",38,Low
74:06:00,"[1, 1, 1, 0]",94,29.2,"18 Cars, 65 Ambulance, 94 Ambulance",89,High
74:07:00,"[0, 1, 1, 1]",63,21.2,"41 Patrol, 96 Cars",33,Low
74:08:00,"[0, 1, 0, 0]",81,37.7,"78 Ambulance, 65 Cars",74,High
74:09:00,"[0, 1, 0, 0]",66,31.9,"22 Patrol, 80 Fire Extinguisher",87,High
